index,k
586872,0.19416
400103,0.19416
703284,0.19416
671646,0.19416
699395,0.19416
28677,0.19416
568885,0.19416
198237,0.19416
385183,0.19416
597668,0.19416
443204,0.19416
253430,0.19416
116177,0.19416
452360,0.19416
236120,0.19416
327726,0.19416
182224,0.19416
304139,0.19416
352953,0.19416
470587,0.19416
450074,0.19416
271105,0.19416
115824,0.19416
670782,0.19416
672229,0.19416
554606,0.19416
79162,0.19416
48543,0.19416
105536,0.19416
511022,0.19416
343951,0.19416
611928,0.19416
32414,0.19416
304352,0.19416
588957,0.19416
131505,0.19416
446907,0.19416
458239,0.19416
432228,0.19416
240313,0.19416
653904,0.19416
561692,0.19416
188610,0.19416
3386,0.19416
530907,0.19416
682049,0.19416
158330,0.19416
70947,0.19416
241829,0.19416
630439,0.19416
50416,0.19416
338439,0.19416
649782,0.19416
468717,0.19416
441413,0.19416
187756,0.19416
381411,0.19416
14696,0.19416
445554,0.19416
43694,0.19416
10113,0.19416
243575,0.19416
47008,0.19416
665314,0.19416
712547,0.19416
38659,0.19416
244722,0.19416
520355,0.19416
400090,0.19416
458030,0.19416
167925,0.19416
598448,0.19416
554784,0.19416
17973,0.19416
404752,0.19416
368840,0.19416
692087,0.19416
446471,0.19416
186960,0.19416
411140,0.19416
598906,0.19416
589972,0.19416
431709,0.19416
148470,0.19416
365029,0.19416
474944,0.19416
328368,0.19416
591843,0.19416
423263,0.19416
647068,0.19416
663771,0.19416
691407,0.19416
194105,0.19416
423379,0.19416
46290,0.19416
359703,0.19416
219756,0.19416
332460,0.19416
566316,0.19416
538376,0.19416
183291,0.19416
539007,0.19416
76570,0.19416
477015,0.19416
515442,0.19416
337760,0.19416
125853,0.19416
458188,0.19416
255260,0.19416
443496,0.19416
248132,0.19416
707933,0.19416
571333,0.19416
40723,0.19416
79488,0.19416
261736,0.19416
678406,0.19416
643942,0.19416
169858,0.19416
214843,0.19416
25503,0.19416
350128,0.19416
344127,0.19416
433543,0.19416
179644,0.19416
496080,0.19416
73490,0.19416
141545,0.19416
230660,0.19416
152007,0.19416
591769,0.19416
624309,0.19416
30180,0.19416
286884,0.19416
5125,0.19416
545805,0.19416
295358,0.19416
191360,0.19416
216527,0.19416
171421,0.19416
682046,0.19416
517701,0.19416
210944,0.19416
587182,0.19416
611885,0.19416
415406,0.19416
345825,0.19416
268261,0.19416
475917,0.19416
703638,0.19416
678655,0.19416
216734,0.19416
701347,0.19416
128043,0.19416
645349,0.19416
341376,0.19416
441265,0.19416
253378,0.19416
621458,0.19416
105635,0.19416
528662,0.19416
241402,0.19416
667717,0.19416
255861,0.19416
160330,0.19416
421417,0.19416
109665,0.19416
254592,0.19416
205298,0.19416
52570,0.19416
476544,0.19416
155325,0.19416
214150,0.19416
80670,0.19416
69602,0.19416
553712,0.19416
458833,0.19416
445754,0.19416
534522,0.19416
673561,0.19416
82471,0.19416
228320,0.19416
40982,0.19416
611102,0.19416
172500,0.19416
258095,0.19416
339360,0.19416
487759,0.19416
231971,0.19416
643922,0.19416
289217,0.19416
269345,0.19416
527404,0.19416
688391,0.19416
436122,0.19416
64064,0.19416
414144,0.19416
228338,0.19416
524242,0.19416
658596,0.19416
416420,0.19416
346758,0.19416
64956,0.19416
580055,0.19416
495859,0.19416
355598,0.19416
238422,0.19416
369027,0.19416
347883,0.19416
19604,0.19416
142209,0.19416
69984,0.19416
421320,0.19416
558572,0.19416
468612,0.19416
428635,0.19416
410982,0.19416
209717,0.19416
653978,0.19416
619571,0.19416
253906,0.19416
490323,0.19416
20662,0.19416
584883,0.19416
210748,0.19416
639639,0.19416
272722,0.19416
306413,0.19416
389677,0.19416
702512,0.19416
427216,0.19416
385763,0.19416
464248,0.19416
427939,0.19416
365717,0.19416
311551,0.19416
649441,0.19416
492611,0.19416
675114,0.19416
164296,0.19416
404961,0.19416
590749,0.19416
656806,0.19416
567231,0.19416
28536,0.19416
34126,0.19416
437315,0.19416
171072,0.19416
578319,0.19416
299933,0.19416
644268,0.19416
565483,0.19416
544775,0.19416
662005,0.19416
129432,0.19416
503088,0.19416
716060,0.19416
231279,0.19416
498640,0.19416
696105,0.19416
630325,0.19416
519825,0.19416
406105,0.19416
380255,0.19416
428443,0.19416
607477,0.19416
489928,0.19416
636223,0.19416
459113,0.19416
593678,0.19416
122658,0.19416
447682,0.19416
593693,0.19416
434825,0.19416
241360,0.19416
427693,0.19416
607310,0.19416
651602,0.19416
530585,0.19416
320106,0.19416
105777,0.19416
650252,0.19416
674789,0.19416
463209,0.19416
680534,0.19416
479577,0.19416
277437,0.19416
111058,0.19416
642876,0.19416
663997,0.19416
98498,0.19416
483773,0.19416
385265,0.19416
358831,0.19416
277022,0.19416
233585,0.19416
563980,0.19416
31655,0.19416
405906,0.19416
686386,0.19416
611197,0.19416
273239,0.19416
579297,0.19416
698635,0.19416
247045,0.19416
619134,0.19416
467437,0.19416
134976,0.19416
212918,0.19416
569679,0.19416
232006,0.19416
388197,0.19416
394701,0.19416
516019,0.19416
364685,0.19416
544378,0.19416
15115,0.19416
676546,0.19416
656728,0.19416
552758,0.19416
2550,0.19416
536727,0.19416
161265,0.19416
439723,0.19416
429685,0.19416
708959,0.19416
438875,0.19416
249043,0.19416
253272,0.19416
112683,0.19416
213668,0.19416
131334,0.19416
666614,0.19416
212387,0.19416
659640,0.19416
496619,0.19416
133458,0.19416
15706,0.19416
218898,0.19416
448898,0.19416
97068,0.19416
135818,0.19416
673367,0.19416
80119,0.19416
715513,0.19416
431651,0.19416
151356,0.19416
615862,0.19416
558907,0.19416
401787,0.19416
128604,0.19416
378069,0.19416
670502,0.19416
634701,0.19416
216315,0.19416
75800,0.19416
548634,0.19416
344881,0.19416
234161,0.19416
416614,0.19416
529247,0.19416
673352,0.19416
418729,0.19416
397142,0.19416
714842,0.19416
658643,0.19416
665212,0.19416
320119,0.19416
6911,0.19416
599356,0.19416
374811,0.19416
206494,0.19416
364133,0.19416
181846,0.19416
446911,0.19416
695768,0.19416
610621,0.19416
661851,0.19416
652557,0.19416
3949,0.19416
684041,0.19416
511162,0.19416
399823,0.19416
391953,0.19416
630034,0.19416
616087,0.19416
35063,0.19416
258631,0.19416
107704,0.19416
692545,0.19416
335183,0.19416
334425,0.19416
88165,0.19416
121144,0.19416
366129,0.19416
108146,0.19416
77201,0.19416
9370,0.19416
3910,0.19416
671694,0.19416
237122,0.19416
256348,0.19416
25607,0.19416
240097,0.19416
547562,0.19416
128827,0.19416
282797,0.19416
459291,0.19416
146193,0.19416
583585,0.19416
222284,0.19416
620091,0.19416
340316,0.19416
462912,0.19416
391729,0.19416
343589,0.19416
493457,0.19416
221356,0.19416
356741,0.19416
234174,0.19416
102359,0.19416
640018,0.19416
367401,0.19416
582041,0.19416
326241,0.19416
592171,0.19416
675957,0.19416
174503,0.19416
186773,0.19416
12368,0.19416
167360,0.19416
73217,0.19416
424227,0.19416
605932,0.19416
393382,0.19416
116366,0.19416
666678,0.19416
48304,0.19416
17292,0.19416
112040,0.19416
533136,0.19416
88026,0.19416
81236,0.19416
141998,0.19416
515860,0.19416
317227,0.19416
223088,0.19416
469032,0.19416
77120,0.19416
646326,0.19416
540158,0.19416
669512,0.19416
94084,0.19416
6596,0.19416
419185,0.19416
510468,0.19416
220527,0.19416
694150,0.19416
482504,0.19416
231678,0.19416
375064,0.19416
99578,0.19416
422548,0.19416
575810,0.19416
603691,0.19416
379133,0.19416
23608,0.19416
613453,0.19416
73970,0.19416
175972,0.19416
698477,0.19416
516715,0.19416
540410,0.19416
125887,0.19416
124019,0.19416
8279,0.19416
508383,0.19416
158742,0.19416
280562,0.19416
338919,0.19416
23195,0.19416
288574,0.19416
225542,0.19416
424175,0.19416
150780,0.19416
80936,0.19416
178654,0.19416
54506,0.19416
27777,0.19416
297386,0.19416
253319,0.19416
302751,0.19416
298452,0.19416
325901,0.19416
541224,0.19416
349004,0.19416
295748,0.19416
493492,0.19416
266813,0.19416
613064,0.19416
516818,0.19416
519239,0.19416
462938,0.19416
390707,0.19416
131846,0.19416
366979,0.19416
569104,0.19416
501710,0.19416
250307,0.19416
219522,0.19416
513971,0.19416
622585,0.19416
447987,0.19416
586062,0.19416
139031,0.19416
353668,0.19416
546871,0.19416
118252,0.19416
438817,0.19416
16054,0.19416
670734,0.19416
227550,0.19416
37274,0.19416
397032,0.19416
260929,0.19416
239141,0.19416
127319,0.19416
391825,0.19416
71453,0.19416
52020,0.19416
269470,0.19416
78372,0.19416
83591,0.19416
593565,0.19416
170360,0.19416
523112,0.19416
451977,0.19416
613553,0.19416
446152,0.19416
336716,0.19416
574741,0.19416
265400,0.19416
297425,0.19416
57608,0.19416
472949,0.19416
527241,0.19416
539890,0.19416
596657,0.19416
163164,0.19416
478408,0.19416
16284,0.19416
386236,0.19416
248797,0.19416
4359,0.19416
353666,0.19416
564105,0.19416
6199,0.19416
28375,0.19416
554172,0.19416
134401,0.19416
375686,0.19416
371654,0.19416
343677,0.19416
598190,0.19416
394180,0.19416
546056,0.19416
44382,0.19416
567334,0.19416
711451,0.19416
546964,0.19416
546367,0.19416
656329,0.19416
354187,0.19416
65430,0.19416
290758,0.19416
163042,0.19416
536729,0.19416
69072,0.19416
82298,0.19416
470444,0.19416
300595,0.19416
662364,0.19416
152583,0.19416
502172,0.19416
267437,0.19416
405702,0.19416
15267,0.19416
467095,0.19416
467388,0.19416
619117,0.19416
416417,0.19416
547058,0.19416
539282,0.19416
254971,0.19416
237373,0.19416
184464,0.19416
251251,0.19416
656266,0.19416
318513,0.19416
669002,0.19416
551820,0.19416
248094,0.19416
145671,0.19416
562111,0.19416
184891,0.19416
224828,0.19416
461811,0.19416
19291,0.19416
72566,0.19416
443960,0.19416
398629,0.19416
455679,0.19416
501910,0.19416
556552,0.19416
115423,0.19416
277780,0.19416
274766,0.19416
583923,0.19416
470128,0.19416
368955,0.19416
436593,0.19416
87248,0.19416
339148,0.19416
370173,0.19416
87281,0.19416
133540,0.19416
272342,0.19416
419573,0.19416
703478,0.19416
290979,0.19416
615100,0.19416
243136,0.19416
471032,0.19416
176207,0.19416
34108,0.19416
443604,0.19416
627725,0.19416
439407,0.19416
108940,0.19416
42816,0.19416
199830,0.19416
279722,0.19416
146676,0.19416
90794,0.19416
204359,0.19416
564239,0.19416
158376,0.19416
532420,0.19416
580282,0.19416
143764,0.19416
195596,0.19416
597517,0.19416
622921,0.19416
89708,0.19416
400204,0.19416
649814,0.19416
275011,0.19416
503824,0.19416
567343,0.19416
107403,0.19416
531273,0.19416
681013,0.19416
98141,0.19416
315464,0.19416
48348,0.19416
309656,0.19416
274019,0.19416
471178,0.19416
334983,0.19416
492483,0.19416
314522,0.19416
608599,0.19416
454247,0.19416
237757,0.19416
297320,0.19416
26635,0.19416
43567,0.19416
445121,0.19416
64678,0.19416
334556,0.19416
561781,0.19416
32529,0.19416
115756,0.19416
176120,0.19416
608060,0.19416
291362,0.19416
567015,0.19416
81211,0.19416
684245,0.19416
675341,0.19416
274110,0.19416
480894,0.19416
557576,0.19416
459157,0.19416
290230,0.19416
449064,0.19416
121140,0.19416
178963,0.19416
125889,0.19416
535586,0.19416
76763,0.19416
706109,0.19416
64832,0.19416
331077,0.19416
511926,0.19416
361041,0.19416
108653,0.19416
661606,0.19416
483522,0.19416
640459,0.19416
241313,0.19416
531435,0.19416
97035,0.19416
328797,0.19416
174163,0.19416
701451,0.19416
477907,0.19416
59903,0.19416
207476,0.19416
499826,0.19416
100424,0.19416
298077,0.19416
336266,0.19416
113317,0.19416
681359,0.19416
315312,0.19416
366574,0.19416
375603,0.19416
453910,0.19416
77912,0.19416
246318,0.19416
51580,0.19416
283698,0.19416
517913,0.19416
88361,0.19416
433072,0.19416
425479,0.19416
325723,0.19416
715825,0.19416
593691,0.19416
11981,0.19416
215979,0.19416
123994,0.19416
294404,0.19416
479087,0.19416
393060,0.19416
374690,0.19416
613194,0.19416
655245,0.19416
551897,0.19416
533243,0.19416
130200,0.19416
576555,0.19416
154148,0.19416
701882,0.19416
121789,0.19416
140165,0.19416
348239,0.19416
643871,0.19416
470803,0.19416
125030,0.19416
21760,0.19416
23435,0.19416
283919,0.19416
562872,0.19416
207974,0.19416
199627,0.19416
546688,0.19416
560141,0.19416
387533,0.19416
56830,0.19416
65241,0.19416
155903,0.19416
327011,0.19416
322203,0.19416
49514,0.19416
199703,0.19416
633271,0.19416
589742,0.19416
458371,0.19416
466393,0.19416
438094,0.19416
615996,0.19416
548308,0.19416
370570,0.19416
602497,0.19416
68509,0.19416
302107,0.19416
271490,0.19416
481723,0.19416
423842,0.19416
131926,0.19416
90015,0.19416
224461,0.19416
365301,0.19416
581149,0.19416
248198,0.19416
95036,0.19416
650788,0.19416
79642,0.19416
225730,0.19416
566334,0.19416
578072,0.19416
389479,0.19416
84769,0.19416
199151,0.19416
576902,0.19416
401155,0.19416
554713,0.19416
1020,0.19416
557919,0.19416
543702,0.19416
17344,0.19416
369379,0.19416
278864,0.19416
87500,0.19416
29523,0.19416
283582,0.19416
296578,0.19416
630435,0.19416
606330,0.19416
3669,0.19416
541600,0.19416
165423,0.19416
20787,0.19416
27618,0.19416
582410,0.19416
437426,0.19416
209967,0.19416
528206,0.19416
116767,0.19416
318652,0.19416
635309,0.19416
487174,0.19416
495961,0.19416
654378,0.19416
351512,0.19416
702050,0.19416
43144,0.19416
212469,0.19416
340983,0.19416
329872,0.19416
468865,0.19416
84983,0.19416
381495,0.19416
688210,0.19416
519060,0.19416
611916,0.19416
308845,0.19416
608178,0.19416
652041,0.19416
368948,0.19416
346474,0.19416
229177,0.19416
609709,0.19416
273799,0.19416
303315,0.19416
250530,0.19416
252183,0.19416
437884,0.19416
118015,0.19416
282203,0.19416
709542,0.19416
637666,0.19416
23853,0.19416
645459,0.19416
224413,0.19416
608948,0.19416
346278,0.19416
486255,0.19416
599091,0.19416
636525,0.19416
401169,0.19416
317251,0.19416
93363,0.19416
454928,0.19416
17693,0.19416
168093,0.19416
140570,0.19416
351699,0.19416
532490,0.19416
86339,0.19416
179520,0.19416
71548,0.19416
170998,0.19416
501868,0.19416
641552,0.19416
223573,0.19416
127239,0.19416
41226,0.19416
112177,0.19416
368411,0.19416
560248,0.19416
534346,0.19416
207087,0.19416
76795,0.19416
161143,0.19416
490318,0.19416
2705,0.19416
626235,0.19416
402230,0.19416
586809,0.19416
647226,0.19416
87589,0.19416
318813,0.19416
399082,0.19416
79338,0.19416
265687,0.19416
344732,0.19416
33038,0.19416
205865,0.19416
477017,0.19416
275504,0.19416
148215,0.19416
436,0.19416
428328,0.19416
490448,0.19416
483666,0.19416
49373,0.19416
621565,0.19416
710619,0.19416
25743,0.19416
669686,0.19416
639945,0.19416
45557,0.19416
170342,0.19416
306865,0.19416
338575,0.19416
69363,0.19416
335915,0.19416
493365,0.19416
469881,0.19416
64394,0.19416
328136,0.19416
181894,0.19416
362619,0.19416
92996,0.19416
36732,0.19416
250246,0.19416
532007,0.19416
107986,0.19416
643411,0.19416
88571,0.19416
634279,0.19416
399291,0.19416
228038,0.19416
595686,0.19416
377059,0.19416
516764,0.19416
80076,0.19416
537170,0.19416
518181,0.19416
154484,0.19416
332255,0.19416
440239,0.19416
25492,0.19416
297541,0.19416
236201,0.19416
54372,0.19416
63867,0.19416
170694,0.19416
546865,0.19416
561867,0.19416
33405,0.19416
235535,0.19416
631004,0.19416
539221,0.19416
406509,0.19416
602223,0.19416
346827,0.19416
541930,0.19416
681367,0.19416
384075,0.19416
433422,0.19416
471979,0.19416
51386,0.19416
186739,0.19416
7018,0.19416
102178,0.19416
556737,0.19416
398229,0.19416
674072,0.19416
4799,0.19416
65801,0.19416
136588,0.19416
306769,0.19416
278901,0.19416
255494,0.19416
383071,0.19416
40877,0.19416
707671,0.19416
471189,0.19416
669761,0.19416
542932,0.19416
372262,0.19416
108992,0.19416
636665,0.19416
712184,0.19416
332818,0.19416
108969,0.19416
678237,0.19416
31132,0.19416
129987,0.19416
600383,0.19416
274556,0.19416
431013,0.19416
319885,0.19416
196883,0.19416
336756,0.19416
645126,0.19416
342707,0.19416
693837,0.19416
44466,0.19416
353845,0.19416
205659,0.19416
516615,0.19416
407044,0.19416
45641,0.19416
24086,0.19416
701736,0.19416
141176,0.19416
37881,0.19416
42982,0.19416
189603,0.19416
533113,0.19416
636449,0.19416
695886,0.19416
702232,0.19416
254718,0.19416
380208,0.19416
428037,0.19416
92736,0.19416
691271,0.19416
43197,0.19416
489213,0.19416
375616,0.19416
715997,0.19416
551482,0.19416
104855,0.19416
374597,0.19416
697233,0.19416
74309,0.19416
493064,0.19416
25917,0.19416
574945,0.19416
592771,0.19416
639409,0.19416
490126,0.19416
365799,0.19416
182758,0.19416
673090,0.19416
288284,0.19416
447637,0.19416
134759,0.19416
240425,0.19416
75433,0.19416
113885,0.19416
362024,0.19416
290742,0.19416
474532,0.19416
538316,0.19416
540960,0.19416
340034,0.19416
295041,0.19416
102637,0.19416
75226,0.19416
538887,0.19416
137101,0.19416
319160,0.19416
576864,0.19416
640005,0.19416
453632,0.19416
204000,0.19416
485727,0.19416
390659,0.19416
244798,0.19416
289697,0.19416
200824,0.19416
82645,0.19416
80960,0.19416
34795,0.19416
136478,0.19416
317146,0.19416
341243,0.19416
189641,0.19416
562937,0.19416
619762,0.19416
342650,0.19416
177092,0.19416
419160,0.19416
506474,0.19416
30569,0.19416
44910,0.19416
262455,0.19416
662733,0.19416
251769,0.19416
600953,0.19416
510189,0.19416
67007,0.19416
507055,0.19416
582253,0.19416
143296,0.19416
289538,0.19416
379348,0.19416
180589,0.19416
486338,0.19416
449097,0.19416
101465,0.19416
395629,0.19416
584142,0.19416
118443,0.19416
197738,0.19416
178374,0.19416
139137,0.19416
509788,0.19416
686034,0.19416
157073,0.19416
181563,0.19416
398552,0.19416
405282,0.19416
546071,0.19416
330188,0.19416
529936,0.19416
120197,0.19416
425145,0.19416
345666,0.19416
452952,0.19416
261760,0.19416
241856,0.19416
9919,0.19416
38577,0.19416
431408,0.19416
432993,0.19416
514628,0.19416
183349,0.19416
638849,0.19416
584292,0.19416
632474,0.19416
91500,0.19416
223747,0.19416
632781,0.19416
573887,0.19416
576191,0.19416
452418,0.19416
712496,0.19416
141417,0.19416
210684,0.19416
713511,0.19416
198349,0.19416
642402,0.19416
710683,0.19416
27401,0.19416
634398,0.19416
137605,0.19416
400973,0.19416
48411,0.19416
20608,0.19416
305481,0.19416
17536,0.19416
396643,0.19416
41745,0.19416
220987,0.19416
669472,0.19416
708813,0.19416
140768,0.19416
269306,0.19416
535828,0.19416
312080,0.19416
494924,0.19416
567955,0.19416
352661,0.19416
186702,0.19416
617510,0.19416
19785,0.19416
199509,0.19416
364494,0.19416
507411,0.19416
339676,0.19416
255201,0.19416
580865,0.19416
434515,0.19416
257657,0.19416
274751,0.19416
678599,0.19416
38495,0.19416
514571,0.19416
457914,0.19416
440006,0.19416
19348,0.19416
294478,0.19416
17622,0.19416
693550,0.19416
117323,0.19416
262279,0.19416
695463,0.19416
367,0.19416
556884,0.19416
330997,0.19416
424043,0.19416
136480,0.19416
270879,0.19416
116985,0.19416
38494,0.19416
703616,0.19416
373791,0.19416
520647,0.19416
58987,0.19416
34736,0.19416
163997,0.19416
450827,0.19416
414867,0.19416
421452,0.19416
12057,0.19416
708626,0.19416
222088,0.19416
286518,0.19416
370609,0.19416
146327,0.19416
641469,0.19416
149805,0.19416
668846,0.19416
624990,0.19416
592001,0.19416
709578,0.19416
153030,0.19416
134457,0.19416
523560,0.19416
317016,0.19416
603565,0.19416
372495,0.19416
510615,0.19416
138948,0.19416
103058,0.19416
593942,0.19416
221436,0.19416
73517,0.19416
255084,0.19416
293721,0.19416
692508,0.19416
29748,0.19416
259930,0.19416
673828,0.19416
664057,0.19416
231335,0.19416
16327,0.19416
277166,0.19416
394190,0.19416
549074,0.19416
207813,0.19416
609707,0.19416
71402,0.19416
81089,0.19416
430587,0.19416
357134,0.19416
332591,0.19416
628974,0.19416
133544,0.19416
377939,0.19416
703368,0.19416
335496,0.19416
119607,0.19416
167211,0.19416
189860,0.19416
597042,0.19416
352683,0.19416
22415,0.19416
88685,0.19416
141843,0.19416
286002,0.19416
345274,0.19416
70616,0.19416
171866,0.19416
670606,0.19416
586011,0.19416
396252,0.19416
572058,0.19416
345958,0.19416
630778,0.19416
143069,0.19416
57,0.19416
433141,0.19416
237839,0.19416
469645,0.19416
189584,0.19416
103533,0.19416
291170,0.19416
560363,0.19416
581097,0.19416
648294,0.19416
307501,0.19416
606989,0.19416
281531,0.19416
89877,0.19416
681667,0.19416
378545,0.19416
563965,0.19416
33657,0.19416
266625,0.19416
231567,0.19416
138541,0.19416
319228,0.19416
16677,0.19416
312817,0.19416
541138,0.19416
186741,0.19416
339175,0.19416
381542,0.19416
162630,0.19416
123254,0.19416
363734,0.19416
579332,0.19416
424376,0.19416
209624,0.19416
180121,0.19416
468429,0.19416
607170,0.19416
285521,0.19416
190822,0.19416
625831,0.19416
351096,0.19416
685089,0.19416
213182,0.19416
473403,0.19416
258803,0.19416
543918,0.19416
52270,0.19416
510191,0.19416
338930,0.19416
573200,0.19416
204945,0.19416
195119,0.19416
210756,0.19416
190879,0.19416
144771,0.19416
197230,0.19416
241744,0.19416
369320,0.19416
139764,0.19416
291317,0.19416
220882,0.19416
443070,0.19416
143396,0.19416
480120,0.19416
488327,0.19416
422555,0.19416
270664,0.19416
68595,0.19416
108641,0.19416
216162,0.19416
535232,0.19416
523777,0.19416
429741,0.19416
311170,0.19416
434257,0.19416
162600,0.19416
429615,0.19416
476503,0.19416
325334,0.19416
138619,0.19416
31647,0.19416
271083,0.19416
464409,0.19416
543514,0.19416
128038,0.19416
319479,0.19416
627734,0.19416
358405,0.19416
434501,0.19416
87828,0.19416
278499,0.19416
191397,0.19416
492412,0.19416
442761,0.19416
423626,0.19416
549783,0.19416
358400,0.19416
659927,0.19416
689777,0.19416
378028,0.19416
444913,0.19416
344272,0.19416
52205,0.19416
533359,0.19416
211841,0.19416
151630,0.19416
45466,0.19416
578766,0.19416
647157,0.19416
507600,0.19416
661298,0.19416
247207,0.19416
997,0.19416
538131,0.19416
527243,0.19416
209049,0.19416
549409,0.19416
278881,0.19416
262514,0.19416
375667,0.19416
644755,0.19416
677880,0.19416
361843,0.19416
53042,0.19416
659521,0.19416
314974,0.19416
174947,0.19416
133419,0.19416
484786,0.19416
180542,0.19416
505646,0.19416
289343,0.19416
605651,0.19416
183700,0.19416
232875,0.19416
211576,0.19416
456810,0.19416
403612,0.19416
77846,0.19416
215766,0.19416
47476,0.19416
641922,0.19416
153368,0.19416
506320,0.19416
71327,0.19416
572780,0.19416
561469,0.19416
117025,0.19416
145710,0.19416
83595,0.19416
419553,0.19416
107559,0.19416
192365,0.19416
679495,0.19416
418218,0.19416
403995,0.19416
147241,0.19416
33388,0.19416
344473,0.19416
415704,0.19416
384866,0.19416
276890,0.19416
617133,0.19416
97045,0.19416
19378,0.19416
186884,0.19416
611787,0.19416
252112,0.19416
139898,0.19416
135666,0.19416
471068,0.19416
482262,0.19416
156558,0.19416
276988,0.19416
20584,0.19416
424120,0.19416
81,0.19416
207376,0.19416
196220,0.19416
294930,0.19416
314571,0.19416
86199,0.19416
2375,0.19416
392111,0.19416
435424,0.19416
581684,0.19416
356212,0.19416
239777,0.19416
410886,0.19416
567781,0.19416
686137,0.19416
309105,0.19416
235775,0.19416
384781,0.19416
268273,0.19416
507092,0.19416
508836,0.19416
453524,0.19416
162915,0.19416
376075,0.19416
497306,0.19416
401898,0.19416
112550,0.19416
558795,0.19416
138786,0.19416
200559,0.19416
53720,0.19416
113662,0.19416
434317,0.19416
417258,0.19416
480490,0.19416
371591,0.19416
497015,0.19416
281731,0.19416
248433,0.19416
670059,0.19416
660746,0.19416
363397,0.19416
629224,0.19416
214422,0.19416
570370,0.19416
131055,0.19416
95732,0.19416
493628,0.19416
422426,0.19416
41932,0.19416
275988,0.19416
57232,0.19416
600061,0.19416
681761,0.19416
574117,0.19416
165049,0.19416
693541,0.19416
120313,0.19416
478720,0.19416
23112,0.19416
508065,0.19416
494112,0.19416
276762,0.19416
405119,0.19416
84729,0.19416
229100,0.19416
458260,0.19416
246382,0.19416
287815,0.19416
242625,0.19416
38718,0.19416
45235,0.19416
383350,0.19416
48036,0.19416
321466,0.19416
401215,0.19416
299762,0.19416
677150,0.19416
332684,0.19416
630601,0.19416
676476,0.19416
447429,0.19416
418378,0.19416
220662,0.19416
298107,0.19416
444792,0.19416
323520,0.19416
622291,0.19416
574732,0.19416
374415,0.19416
107531,0.19416
173834,0.19416
108417,0.19416
339243,0.19416
265426,0.19416
708999,0.19416
446208,0.19416
692154,0.19416
380751,0.19416
639017,0.19416
227901,0.19416
304479,0.19416
123075,0.19416
176976,0.19416
618651,0.19416
440057,0.19416
336401,0.19416
241593,0.19416
237897,0.19416
212667,0.19416
98623,0.19416
653442,0.19416
215429,0.19416
387602,0.19416
385295,0.19416
573800,0.19416
61467,0.19416
40096,0.19416
651267,0.19416
185634,0.19416
560664,0.19416
321193,0.19416
527731,0.19416
129047,0.19416
521707,0.19416
451169,0.19416
153211,0.19416
62433,0.19416
607220,0.19416
458842,0.19416
307696,0.19416
286477,0.19416
426106,0.19416
109374,0.19416
16819,0.19416
327895,0.19416
654102,0.19416
334676,0.19416
364945,0.19416
678424,0.19416
331727,0.19416
418721,0.19416
660155,0.19416
503242,0.19416
149249,0.19416
439659,0.19416
671868,0.19416
101911,0.19416
318829,0.19416
112689,0.19416
50272,0.19416
217551,0.19416
561136,0.19416
409944,0.19416
170873,0.19416
563512,0.19416
706087,0.19416
534762,0.19416
711181,0.19416
65088,0.19416
693351,0.19416
84871,0.19416
130044,0.19416
199680,0.19416
695712,0.19416
515247,0.19416
716026,0.19416
288548,0.19416
118041,0.19416
480325,0.19416
582636,0.19416
302773,0.19416
171254,0.19416
216800,0.19416
84301,0.19416
344218,0.19416
229714,0.19416
374001,0.19416
695345,0.19416
390005,0.19416
463201,0.19416
598981,0.19416
99201,0.19416
117814,0.19416
299881,0.19416
663884,0.19416
659111,0.19416
335175,0.19416
525850,0.19416
256398,0.19416
613588,0.19416
658418,0.19416
91325,0.19416
583637,0.19416
532289,0.19416
321910,0.19416
489802,0.19416
75555,0.19416
275204,0.19416
708212,0.19416
92567,0.19416
266767,0.19416
590661,0.19416
70956,0.19416
348442,0.19416
129064,0.19416
419092,0.19416
290678,0.19416
482418,0.19416
467561,0.19416
297281,0.19416
129222,0.19416
405420,0.19416
535784,0.19416
144384,0.19416
118739,0.19416
179238,0.19416
199786,0.19416
445071,0.19416
494846,0.19416
641346,0.19416
147141,0.19416
626417,0.19416
452018,0.19416
93073,0.19416
125398,0.19416
270334,0.19416
99019,0.19416
126891,0.19416
266952,0.19416
105882,0.19416
498111,0.19416
191211,0.19416
484681,0.19416
312235,0.19416
231313,0.19416
268257,0.19416
466442,0.19416
686,0.19416
421616,0.19416
136076,0.19416
457700,0.19416
709945,0.19416
663999,0.19416
163843,0.19416
356553,0.19416
253827,0.19416
169870,0.19416
518155,0.19416
551327,0.19416
636141,0.19416
501750,0.19416
544888,0.19416
358053,0.19416
247566,0.19416
227898,0.19416
194975,0.19416
433578,0.19416
655846,0.19416
502308,0.19416
504289,0.19416
346810,0.19416
93731,0.19416
25039,0.19416
575656,0.19416
358120,0.19416
509526,0.19416
276125,0.19416
690416,0.19416
379041,0.19416
396581,0.19416
308552,0.19416
484675,0.19416
622177,0.19416
232533,0.19416
705713,0.19416
473864,0.19416
434677,0.19416
368580,0.19416
622914,0.19416
612731,0.19416
468585,0.19416
103659,0.19416
171353,0.19416
78053,0.19416
464372,0.19416
604479,0.19416
528956,0.19416
237621,0.19416
425955,0.19416
485878,0.19416
277643,0.19416
587852,0.19416
380548,0.19416
169624,0.19416
